,compound,neg,neu,pos,trading_date
368,0.3182,0.032,0.905,0.063,2016-01-26
369,0.961,0.049,0.817,0.134,2016-01-28
370,-0.6249,0.085,0.915,0.0,2016-01-29
371,0.9325,0.0,0.8,0.2,2016-01-30
372,0.4767,0.0,0.86,0.14,2016-02-01
373,0.9817,0.0,0.821,0.179,2016-02-02
374,0.9719,0.034,0.749,0.217,2016-02-03
375,-0.0516,0.038,0.962,0.0,2016-02-04
376,0.4404,0.035,0.875,0.09,2016-02-05
377,-0.6124,0.105,0.825,0.07,2016-02-09
378,0.9744,0.0,0.718,0.282,2016-02-10
379,-0.0516,0.087,0.838,0.075,2016-02-11
380,0.4215,0.0,0.946,0.054,2016-02-12
381,0.0,0.0,1.0,0.0,2016-02-13
382,0.5106,0.0,0.907,0.093,2016-02-19
383,0.3818,0.0,0.967,0.033,2016-03-04
384,0.4215,0.0,0.823,0.177,2016-03-05
385,0.7269,0.0,0.756,0.244,2016-03-08
386,0.2263,0.081,0.781,0.138,2016-03-10
387,0.6808,0.0,0.837,0.163,2016-03-15
388,0.0,0.0,1.0,0.0,2016-03-16
389,0.0,0.0,1.0,0.0,2016-03-17
390,-0.0516,0.073,0.86,0.067,2016-03-18
391,0.743,0.0,0.866,0.134,2016-03-19
392,0.0,0.0,1.0,0.0,2016-03-30
393,0.7501,0.049,0.828,0.123,2016-04-08
394,0.0,0.0,1.0,0.0,2016-04-07
395,0.4019,0.0,0.935,0.065,2016-04-15
396,0.0,0.0,1.0,0.0,2016-04-19
397,-0.6705,0.101,0.82,0.079,2016-04-22
398,0.128,0.062,0.861,0.077,2016-04-23
399,0.5574,0.0,0.929,0.071,2016-04-26
400,-0.3818,0.12,0.88,0.0,2016-04-27
401,-0.2732,0.118,0.818,0.064,2016-04-28
402,0.6124,0.042,0.847,0.111,2016-04-29
403,0.0,0.0,1.0,0.0,2016-05-03
404,0.0,0.0,1.0,0.0,2016-05-05
405,-0.6124,0.091,0.859,0.05,2016-05-12
406,0.7783,0.0,0.823,0.177,2016-05-14
407,0.2023,0.0,0.938,0.062,2016-05-18
408,0.0,0.0,1.0,0.0,2016-05-19
409,0.4767,0.0,0.934,0.066,2016-05-20
410,-0.3818,0.098,0.902,0.0,2016-05-24
411,0.3612,0.0,0.928,0.072,2016-05-26
412,0.3182,0.05,0.825,0.125,2016-05-27
413,0.7351,0.0,0.659,0.341,2016-05-28
414,0.0,0.076,0.847,0.076,2016-05-31
415,0.0,0.0,1.0,0.0,2016-06-01
416,-0.25,0.067,0.879,0.054,2016-06-03
417,0.6249,0.0,0.907,0.093,2016-06-04
418,0.0,0.0,1.0,0.0,2016-06-08
419,0.296,0.047,0.893,0.06,2016-06-10
420,0.6249,0.0,0.846,0.154,2016-06-13
421,-0.5859,0.348,0.652,0.0,2016-06-20
422,0.0,0.0,1.0,0.0,2016-06-29
423,-0.4404,0.108,0.892,0.0,2016-07-12
424,-0.4404,0.116,0.884,0.0,2016-07-13
425,0.4215,0.0,0.917,0.083,2016-07-14
426,-0.6369,0.066,0.934,0.0,2016-07-20
427,0.0258,0.0,0.97,0.03,2016-07-22
428,0.8402,0.0,0.883,0.117,2016-07-29
429,-0.1027,0.104,0.896,0.0,2016-08-01
430,-0.6369,0.144,0.856,0.0,2016-08-02
431,0.0,0.0,1.0,0.0,2016-08-11
432,-0.5574,0.128,0.829,0.043,2016-08-18
433,0.0,0.0,1.0,0.0,2016-08-22
434,0.5267,0.0,0.85,0.15,2016-08-23
435,0.5423,0.0,0.852,0.148,2016-08-30
436,0.0258,0.067,0.842,0.091,2016-09-02
437,0.886,0.04,0.829,0.131,2016-09-08
438,-0.4767,0.081,0.919,0.0,2016-09-12
439,0.0516,0.065,0.863,0.071,2016-09-15
440,0.0516,0.064,0.867,0.069,2016-09-16
441,0.5106,0.0,0.878,0.122,2016-09-26
