,date,label,price
185,2014-11-21,0,242.78
186,2014-11-24,1,246.72
187,2014-11-25,1,248.09
188,2014-11-26,1,248.44
189,2014-11-28,0,244.52
190,2014-12-01,0,231.64
191,2014-12-02,0,231.43
192,2014-12-03,0,229.3
193,2014-12-04,0,228.28
194,2014-12-05,0,223.71
195,2014-12-08,0,214.36
196,2014-12-09,1,216.89
197,2014-12-10,0,209.84
198,2014-12-11,0,208.88
199,2014-12-12,0,207.0
200,2014-12-15,0,204.04
201,2014-12-16,0,197.81
202,2014-12-17,1,205.82
203,2014-12-18,1,218.26
204,2014-12-19,1,219.29
205,2014-12-22,1,222.6
206,2014-12-23,0,220.97
207,2014-12-24,1,222.26
208,2014-12-26,1,227.82
209,2014-12-29,0,225.71
210,2014-12-30,0,222.23
211,2014-12-31,1,222.41
212,2015-01-02,0,219.31
213,2015-01-05,0,210.09
214,2015-01-06,1,211.28
215,2015-01-07,0,210.95
216,2015-01-08,0,210.615
217,2015-01-09,0,206.66
218,2015-01-12,0,202.21
219,2015-01-13,1,204.25
220,2015-01-14,0,192.69
221,2015-01-15,0,191.87
222,2015-01-16,1,193.07
223,2015-01-20,0,191.93
224,2015-01-21,1,196.57
225,2015-01-22,1,201.62
226,2015-01-23,0,201.29
227,2015-01-26,1,206.55
228,2015-01-27,0,205.98
229,2015-01-28,0,199.37
230,2015-01-29,1,205.2
231,2015-01-30,0,203.6
232,2015-02-02,1,210.94
233,2015-02-03,1,218.36
234,2015-02-04,1,218.55
235,2015-02-05,1,220.99
236,2015-02-06,0,217.36
237,2015-02-09,1,217.48
238,2015-02-10,0,216.29
239,2015-02-11,0,212.8
240,2015-02-12,0,202.88
241,2015-02-13,1,203.77
242,2015-02-17,1,204.35
243,2015-02-18,1,204.46
244,2015-02-19,1,211.705
245,2015-02-20,1,217.11
246,2015-02-23,0,207.335
247,2015-02-24,0,204.11
248,2015-02-25,0,203.76
249,2015-02-26,1,207.19
250,2015-02-27,0,203.34
251,2015-03-02,0,197.325
252,2015-03-03,1,199.56
253,2015-03-04,1,202.435
254,2015-03-05,0,200.63
255,2015-03-06,0,193.88
256,2015-03-09,0,190.88
257,2015-03-10,0,190.32
258,2015-03-11,1,193.74
259,2015-03-12,0,191.07
260,2015-03-13,0,188.68
261,2015-03-16,1,195.7
262,2015-03-17,0,194.73
263,2015-03-18,1,200.71
264,2015-03-19,0,195.65
265,2015-03-20,1,198.08
266,2015-03-23,1,199.63
267,2015-03-24,1,201.72
268,2015-03-25,0,194.3
269,2015-03-26,0,190.405
270,2015-03-27,0,185.0
271,2015-03-30,1,190.57
272,2015-03-31,0,188.77
273,2015-04-01,0,187.59
274,2015-04-02,1,191.0
275,2015-04-06,1,203.1
276,2015-04-07,1,203.25
277,2015-04-08,1,207.67
278,2015-04-09,1,210.09
279,2015-04-10,1,210.9
280,2015-04-13,0,209.78
281,2015-04-14,0,207.46
282,2015-04-15,1,207.83
283,2015-04-16,0,206.7
284,2015-04-17,1,206.79
285,2015-04-20,0,205.27
286,2015-04-21,1,209.41
287,2015-04-22,1,219.44
288,2015-04-23,0,218.6
289,2015-04-24,0,218.425
290,2015-04-27,1,231.55
291,2015-04-28,0,230.48
292,2015-04-29,1,232.45
293,2015-04-30,0,226.05
294,2015-05-01,0,226.03
295,2015-05-04,1,230.51
296,2015-05-05,1,232.95
297,2015-05-06,0,230.43
298,2015-05-07,1,236.8
299,2015-05-08,0,236.61
300,2015-05-11,1,239.49
301,2015-05-12,1,244.74
302,2015-05-13,0,243.18
303,2015-05-14,1,244.1
304,2015-05-15,1,248.84
305,2015-05-18,0,248.75
306,2015-05-19,0,247.14
307,2015-05-20,0,244.35
308,2015-05-21,1,245.62
309,2015-05-22,1,247.73
310,2015-05-26,0,247.455
311,2015-05-27,0,247.43
312,2015-05-28,1,251.45
313,2015-05-29,0,250.8
314,2015-06-01,0,249.45
315,2015-06-02,0,248.35
316,2015-06-03,1,248.99
317,2015-06-04,0,245.92
318,2015-06-05,1,249.14
319,2015-06-08,1,256.29
320,2015-06-09,0,256.0
321,2015-06-10,0,250.7
322,2015-06-11,1,251.41
323,2015-06-12,0,250.69
324,2015-06-15,0,250.38
325,2015-06-16,1,253.12
326,2015-06-17,1,260.41
327,2015-06-18,1,261.89
328,2015-06-19,1,262.51
329,2015-06-22,0,259.79
330,2015-06-23,1,267.67
331,2015-06-24,0,265.17
332,2015-06-25,1,268.79
333,2015-06-26,0,267.09
334,2015-06-29,0,262.02
335,2015-06-30,1,268.26
336,2015-07-01,1,269.15
337,2015-07-02,1,280.02
338,2015-07-06,0,279.72
339,2015-07-07,0,267.88
340,2015-07-08,0,254.96
341,2015-07-09,1,257.92
342,2015-07-10,1,259.15
343,2015-07-13,1,262.16
344,2015-07-14,1,265.65
345,2015-07-15,0,263.14
346,2015-07-16,1,266.68
347,2015-07-17,1,274.66
348,2015-07-20,1,282.26
349,2015-07-21,0,266.77
350,2015-07-22,1,267.87
351,2015-07-23,0,267.2
352,2015-07-24,0,265.41
353,2015-07-27,0,253.01
354,2015-07-28,1,264.82
355,2015-07-29,0,263.82
356,2015-07-30,1,266.79
357,2015-07-31,0,266.15
358,2015-08-03,0,259.99
359,2015-08-04,1,266.28
360,2015-08-05,1,270.13
361,2015-08-06,0,246.13
362,2015-08-07,0,242.51
363,2015-08-10,0,241.14
364,2015-08-11,0,237.37
365,2015-08-12,1,238.17
366,2015-08-13,1,242.51
367,2015-08-14,1,243.15
368,2015-08-17,1,254.99
369,2015-08-18,1,260.72
370,2015-08-19,0,255.25
371,2015-08-20,0,242.18
372,2015-08-21,0,230.77
373,2015-08-24,0,218.87
374,2015-08-25,1,220.03
375,2015-08-26,1,224.84
376,2015-08-27,1,242.99
377,2015-08-28,1,248.48
378,2015-08-31,1,249.06
379,2015-09-01,0,238.63
380,2015-09-02,1,247.69
381,2015-09-03,0,245.57
382,2015-09-04,0,241.93
383,2015-09-08,1,248.17
384,2015-09-09,1,248.91
385,2015-09-10,0,248.48
386,2015-09-11,1,250.24
387,2015-09-14,1,253.19
388,2015-09-15,1,253.57
389,2015-09-16,1,262.25
390,2015-09-17,0,262.07
391,2015-09-18,0,260.62
392,2015-09-21,1,264.2
393,2015-09-22,0,260.94
394,2015-09-23,1,261.06
395,2015-09-24,1,263.12
396,2015-09-25,0,256.91
397,2015-09-28,0,248.43
398,2015-09-29,0,246.65
399,2015-09-30,1,248.4
400,2015-10-01,0,239.88
401,2015-10-02,1,247.57
402,2015-10-05,0,246.15
403,2015-10-06,0,241.46
404,2015-10-07,0,231.96
405,2015-10-08,0,226.72
406,2015-10-09,0,220.69
407,2015-10-12,0,215.58
408,2015-10-13,1,219.25
409,2015-10-14,0,216.88
410,2015-10-15,1,221.31
411,2015-10-16,1,227.01
412,2015-10-19,1,228.1
413,2015-10-20,0,213.03
414,2015-10-21,0,210.09
415,2015-10-22,1,211.72
416,2015-10-23,0,209.09
417,2015-10-26,1,215.26
418,2015-10-27,0,210.35
419,2015-10-28,1,212.96
420,2015-10-29,0,211.63
421,2015-10-30,0,206.93
422,2015-11-02,1,213.79
423,2015-11-03,0,208.35
424,2015-11-04,1,231.63
425,2015-11-05,1,231.77
426,2015-11-06,1,232.36
427,2015-11-09,0,225.33
428,2015-11-10,0,216.5
429,2015-11-11,1,219.08
430,2015-11-12,0,212.94
431,2015-11-13,0,207.19
432,2015-11-16,1,214.31
433,2015-11-17,0,214.0
434,2015-11-18,1,221.07
435,2015-11-19,1,221.8
436,2015-11-20,0,220.01
437,2015-11-23,0,217.75
438,2015-11-24,1,218.25
439,2015-11-25,1,229.64
440,2015-11-27,1,231.61
441,2015-11-30,0,230.26
442,2015-12-01,1,237.19
443,2015-12-02,0,231.99
444,2015-12-03,1,232.71
445,2015-12-04,0,230.38
446,2015-12-07,1,231.13
447,2015-12-08,0,226.72
448,2015-12-09,0,224.52
449,2015-12-10,1,227.07
450,2015-12-11,0,217.02
451,2015-12-14,1,218.58
452,2015-12-15,1,221.09
453,2015-12-16,1,234.51
454,2015-12-17,0,233.39
455,2015-12-18,0,230.46
456,2015-12-21,1,232.56
457,2015-12-22,0,229.95
458,2015-12-23,0,229.7
459,2015-12-24,1,230.57
460,2015-12-28,0,228.95
461,2015-12-29,1,237.19
462,2015-12-30,1,238.09
463,2015-12-31,1,240.01
464,2016-01-04,0,223.41
465,2016-01-05,1,223.43
466,2016-01-06,0,219.04
467,2016-01-07,0,215.65
468,2016-01-08,0,211.0
469,2016-01-11,0,207.85
470,2016-01-12,1,209.97
471,2016-01-13,0,200.31
472,2016-01-14,1,206.18
473,2016-01-15,0,204.99
474,2016-01-19,0,204.72
475,2016-01-20,0,198.7
476,2016-01-21,1,199.97
477,2016-01-22,1,202.55
478,2016-01-25,0,196.38
479,2016-01-26,0,193.56
480,2016-01-27,0,188.07
481,2016-01-28,1,189.7
482,2016-01-29,1,191.2
483,2016-02-01,1,196.94
484,2016-02-02,0,182.78
485,2016-02-03,0,173.48
486,2016-02-04,1,175.33
487,2016-02-05,0,162.6
488,2016-02-08,0,147.99
489,2016-02-09,1,148.25
490,2016-02-10,0,143.67
491,2016-02-11,1,150.47
492,2016-02-12,1,151.04
493,2016-02-16,1,155.17
494,2016-02-17,1,168.68
495,2016-02-18,0,166.77
496,2016-02-19,0,166.58
497,2016-02-22,1,177.74
498,2016-02-23,0,177.21
499,2016-02-24,1,179.0
500,2016-02-25,1,187.43
501,2016-02-26,1,190.34
502,2016-02-29,0,190.34
503,2016-03-01,0,186.35
504,2016-03-02,1,188.34
505,2016-03-03,1,195.74
506,2016-03-04,1,201.04
507,2016-03-07,1,205.29
508,2016-03-08,0,202.6
509,2016-03-09,1,208.72
510,2016-03-10,0,205.18
511,2016-03-11,1,207.5
512,2016-03-14,1,209.9
513,2016-03-15,1,218.34
514,2016-03-16,1,221.93
515,2016-03-17,1,226.38
516,2016-03-18,1,232.74
517,2016-03-21,1,238.32
518,2016-03-22,0,234.24
519,2016-03-23,0,222.58
520,2016-03-24,1,227.75
521,2016-03-28,1,231.02
522,2016-03-29,0,230.13
523,2016-03-30,0,226.89
524,2016-03-31,1,228.01
525,2016-04-01,1,237.59
526,2016-04-04,1,246.99
527,2016-04-05,1,255.47
528,2016-04-06,1,265.42
529,2016-04-07,0,257.2
530,2016-04-08,0,250.07
531,2016-04-11,0,249.92
532,2016-04-12,0,247.82
533,2016-04-13,1,254.53
534,2016-04-14,0,251.86
535,2016-04-15,1,254.51
536,2016-04-18,0,253.88
537,2016-04-19,0,247.37
538,2016-04-20,1,249.97
539,2016-04-21,0,248.29
540,2016-04-22,1,253.75
541,2016-04-25,0,251.82
542,2016-04-26,1,253.74
543,2016-04-27,0,251.47
544,2016-04-28,0,247.71
545,2016-04-29,0,240.76
546,2016-05-02,1,241.8
547,2016-05-03,0,232.32
548,2016-05-04,0,222.56
549,2016-05-05,0,211.53
550,2016-05-06,1,214.93
551,2016-05-09,0,208.92
552,2016-05-10,0,208.69
553,2016-05-11,1,208.96
554,2016-05-12,0,207.28
555,2016-05-13,1,207.61
556,2016-05-16,1,208.29
557,2016-05-17,0,204.66
558,2016-05-18,1,211.17
559,2016-05-19,1,215.21
560,2016-05-20,1,220.28
561,2016-05-23,0,216.22
562,2016-05-24,1,217.91
563,2016-05-25,1,219.58
564,2016-05-26,1,225.12
565,2016-05-27,0,223.04
566,2016-05-31,1,223.23
567,2016-06-01,0,219.56
568,2016-06-02,0,218.96
569,2016-06-03,1,218.99
570,2016-06-06,1,220.68
571,2016-06-07,1,232.34
572,2016-06-08,1,235.52
573,2016-06-09,0,229.36
574,2016-06-10,0,218.79
575,2016-06-13,0,217.87
576,2016-06-14,0,214.96
577,2016-06-15,1,217.7
578,2016-06-16,1,217.93
579,2016-06-17,0,215.47
580,2016-06-20,1,219.7
581,2016-06-21,0,219.61
582,2016-06-22,0,196.66
583,2016-06-23,0,196.4
584,2016-06-24,0,193.15
585,2016-06-27,1,198.55
586,2016-06-28,1,201.79
587,2016-06-29,1,210.19
588,2016-06-30,1,212.28
589,2016-07-01,1,216.5
590,2016-07-05,0,213.98
591,2016-07-06,1,214.44
592,2016-07-07,1,215.94
593,2016-07-08,1,216.78
594,2016-07-11,1,224.78
595,2016-07-12,0,224.65
596,2016-07-13,0,222.53
597,2016-07-14,0,221.53
598,2016-07-15,0,220.4
599,2016-07-18,1,226.25
600,2016-07-19,0,225.26
601,2016-07-20,1,228.36
602,2016-07-21,0,220.5
603,2016-07-22,1,222.27
604,2016-07-25,1,230.01
605,2016-07-26,0,229.51
606,2016-07-27,0,228.49
607,2016-07-28,1,230.61
608,2016-07-29,1,234.79
609,2016-08-01,0,230.01
610,2016-08-02,0,227.2
611,2016-08-03,0,225.79
612,2016-08-04,1,230.61
613,2016-08-05,0,230.03
614,2016-08-08,0,226.16
615,2016-08-09,1,229.08
616,2016-08-10,0,225.65
617,2016-08-11,0,224.91
618,2016-08-12,1,225.61
619,2016-08-15,0,225.59
620,2016-08-16,0,223.61
621,2016-08-17,0,223.24
622,2016-08-18,1,223.51
623,2016-08-19,1,225.0
624,2016-08-22,0,222.93
625,2016-08-23,1,224.84
626,2016-08-24,0,222.62
627,2016-08-25,0,220.96
628,2016-08-26,0,219.99
629,2016-08-29,0,215.2
630,2016-08-30,0,211.34
631,2016-08-31,1,212.01
632,2016-09-01,0,200.77
633,2016-09-02,0,197.78
634,2016-09-06,1,202.83
635,2016-09-07,0,201.71
636,2016-09-08,0,197.36
637,2016-09-09,0,194.47
638,2016-09-12,1,198.3
639,2016-09-13,0,196.05
640,2016-09-14,1,196.41
641,2016-09-15,1,200.42
642,2016-09-16,1,205.4
643,2016-09-19,1,206.34
644,2016-09-20,0,204.64
645,2016-09-21,1,205.22
646,2016-09-22,1,206.43
647,2016-09-23,1,207.45
648,2016-09-26,1,208.99
649,2016-09-27,0,205.81
650,2016-09-28,1,206.27
651,2016-09-29,0,200.7
652,2016-09-30,1,204.03
653,2016-10-03,1,213.7
654,2016-10-04,0,211.41
655,2016-10-05,0,208.46
656,2016-10-06,0,201.0
657,2016-10-07,0,196.61
658,2016-10-10,1,200.95
659,2016-10-11,0,200.1
660,2016-10-12,1,201.51
661,2016-10-13,0,200.24
662,2016-10-14,0,196.51
663,2016-10-17,0,193.96
664,2016-10-18,1,199.1
665,2016-10-19,1,203.56
666,2016-10-20,0,199.1
667,2016-10-21,1,200.09
668,2016-10-24,1,202.76
669,2016-10-25,0,202.34
670,2016-10-26,0,202.24
671,2016-10-27,1,204.01
672,2016-10-28,0,199.97
673,2016-10-31,0,197.73
674,2016-11-01,0,190.79
675,2016-11-02,0,188.02
676,2016-11-03,0,187.42
677,2016-11-04,1,190.56
678,2016-11-07,1,193.21
679,2016-11-08,1,194.94
680,2016-11-09,0,190.06
681,2016-11-10,0,185.35
682,2016-11-11,1,188.56
683,2016-11-14,0,181.45
684,2016-11-15,1,183.77
685,2016-11-16,1,183.93
686,2016-11-17,1,188.66
687,2016-11-18,0,185.02
688,2016-11-21,0,184.52
689,2016-11-22,1,191.17
690,2016-11-23,1,193.14
691,2016-11-25,1,196.65
692,2016-11-28,0,196.12
693,2016-11-29,0,189.57
694,2016-11-30,0,189.4
695,2016-12-01,0,181.88
696,2016-12-02,0,181.47
697,2016-12-05,1,186.8
698,2016-12-06,0,185.85
699,2016-12-07,1,193.15
700,2016-12-08,0,192.29
701,2016-12-09,0,192.18
702,2016-12-12,1,192.43
703,2016-12-13,1,198.15
704,2016-12-14,1,198.69
705,2016-12-15,0,197.58
706,2016-12-16,1,202.49
707,2016-12-19,1,202.73
708,2016-12-20,1,208.79
709,2016-12-21,0,207.7
710,2016-12-22,1,208.45
711,2016-12-23,1,213.34
712,2016-12-27,1,219.53
713,2016-12-28,1,219.74
714,2016-12-29,0,214.68
715,2016-12-30,0,213.69
716,2017-01-03,1,216.99
717,2017-01-04,1,226.99
718,2017-01-05,0,226.75
719,2017-01-06,1,229.01
720,2017-01-09,1,231.28
721,2017-01-10,0,229.87
722,2017-01-11,0,229.73
723,2017-01-12,0,229.59
724,2017-01-13,1,237.75
725,2017-01-17,0,235.58
726,2017-01-18,1,238.36
727,2017-01-19,1,243.76
728,2017-01-20,1,244.73
729,2017-01-23,1,248.92
730,2017-01-24,1,254.61
731,2017-01-25,0,254.47
732,2017-01-26,0,252.51
733,2017-01-27,1,252.95
734,2017-01-30,0,250.63
735,2017-01-31,1,251.93
736,2017-02-01,0,249.24
737,2017-02-02,1,251.55
738,2017-02-03,0,251.33
739,2017-02-06,1,257.77
740,2017-02-07,0,257.48
741,2017-02-08,1,262.08
742,2017-02-09,1,269.2
743,2017-02-10,1,269.23
744,2017-02-13,1,280.6
745,2017-02-14,1,280.98
746,2017-02-15,0,279.76
747,2017-02-16,0,268.95
748,2017-02-17,1,272.23
749,2017-02-21,1,277.39
750,2017-02-22,0,273.51
751,2017-02-23,0,255.99
752,2017-02-24,1,257.0
753,2017-02-27,0,246.23
754,2017-02-28,1,249.99
755,2017-03-01,1,250.02
756,2017-03-02,1,250.48
757,2017-03-03,1,251.57
758,2017-03-06,0,251.21
759,2017-03-07,0,248.59
760,2017-03-08,0,246.87
761,2017-03-09,0,244.9
762,2017-03-10,0,243.69
763,2017-03-13,1,246.17
764,2017-03-14,1,258.0
765,2017-03-15,0,255.73
766,2017-03-16,1,262.05
767,2017-03-17,0,261.5
768,2017-03-20,1,261.92
769,2017-03-21,0,250.68
770,2017-03-22,1,255.01
771,2017-03-23,0,254.78
772,2017-03-24,1,263.16
773,2017-03-27,1,270.22
774,2017-03-28,1,277.45
775,2017-03-29,0,277.38
776,2017-03-30,1,277.92
777,2017-03-31,1,278.3
778,2017-04-03,1,298.52
779,2017-04-04,1,303.7
780,2017-04-05,0,295.0
781,2017-04-06,1,298.7
782,2017-04-07,1,302.54
783,2017-04-10,1,312.39
784,2017-04-11,0,308.71
785,2017-04-12,0,296.84
786,2017-04-13,1,304.0
787,2017-04-17,0,301.44
788,2017-04-18,0,300.25
789,2017-04-19,1,305.52
790,2017-04-20,0,302.51
791,2017-04-21,1,305.6
792,2017-04-24,1,308.03
793,2017-04-25,1,313.79
794,2017-04-26,0,310.17
795,2017-04-27,0,308.63
796,2017-04-28,1,314.07
797,2017-05-01,1,322.83
798,2017-05-02,0,318.89
799,2017-05-03,0,311.02
800,2017-05-04,0,295.46
801,2017-05-05,1,308.35
802,2017-05-08,0,307.19
803,2017-05-09,1,321.26
804,2017-05-10,1,325.22
805,2017-05-11,0,323.1
806,2017-05-12,1,324.81
807,2017-05-15,0,315.88
808,2017-05-16,1,317.01
809,2017-05-17,0,306.11
810,2017-05-18,1,313.06
811,2017-05-19,0,310.83
812,2017-05-22,0,310.35
813,2017-05-23,0,303.86
814,2017-05-24,1,310.22
815,2017-05-25,1,316.83
816,2017-05-26,1,325.14
817,2017-05-30,1,335.1
818,2017-05-31,1,341.01
819,2017-06-01,0,340.37
820,2017-06-02,0,339.85
821,2017-06-05,1,347.32
822,2017-06-06,1,352.85
823,2017-06-07,1,359.65
824,2017-06-08,1,370.0
825,2017-06-09,0,357.32
826,2017-06-12,1,359.01
827,2017-06-13,1,375.95
828,2017-06-14,1,380.66
829,2017-06-15,0,375.34
830,2017-06-16,0,371.4
831,2017-06-19,0,369.8
832,2017-06-20,1,372.24
833,2017-06-21,1,376.4
834,2017-06-22,1,382.61
835,2017-06-23,1,383.45
836,2017-06-26,0,377.49
837,2017-06-27,0,362.37
838,2017-06-28,1,371.24
839,2017-06-29,0,360.75
840,2017-06-30,1,361.61
841,2017-07-03,0,352.62
842,2017-07-05,0,327.09
843,2017-07-06,0,308.83
844,2017-07-07,1,313.22
845,2017-07-10,1,316.05
846,2017-07-11,1,327.22
847,2017-07-12,1,329.52
848,2017-07-13,0,323.41
849,2017-07-14,1,327.78
850,2017-07-17,0,319.57
851,2017-07-18,1,328.24
852,2017-07-19,0,325.26
853,2017-07-20,1,329.92
854,2017-07-21,0,328.4
855,2017-07-24,1,342.52
856,2017-07-25,0,339.6
857,2017-07-26,1,343.85
858,2017-07-27,0,334.46
859,2017-07-28,1,335.07
860,2017-07-31,0,323.47
861,2017-08-01,0,319.57
862,2017-08-02,1,325.89
863,2017-08-03,1,347.09
864,2017-08-04,1,356.91
865,2017-08-07,0,355.17
866,2017-08-08,1,365.22
867,2017-08-09,0,363.53
868,2017-08-10,0,355.4
869,2017-08-11,1,357.87
870,2017-08-14,1,363.8
871,2017-08-15,0,362.33
872,2017-08-16,1,362.91
873,2017-08-17,0,351.92
874,2017-08-18,0,347.46
875,2017-08-21,0,337.86
876,2017-08-22,1,341.35
877,2017-08-23,1,352.77
878,2017-08-24,1,352.93
879,2017-08-25,0,348.05
880,2017-08-28,0,345.66
881,2017-08-29,1,347.36
882,2017-08-30,1,353.18
883,2017-08-31,1,355.9
884,2017-09-01,0,355.4
885,2017-09-05,0,349.59
886,2017-09-06,0,344.53
887,2017-09-07,1,350.61
888,2017-09-08,0,343.4
889,2017-09-11,1,363.69
890,2017-09-12,0,362.75
891,2017-09-13,1,366.23
892,2017-09-14,1,377.64
893,2017-09-15,1,379.81
894,2017-09-18,1,385.0
895,2017-09-19,0,375.1
896,2017-09-20,0,373.91
897,2017-09-21,0,366.48
898,2017-09-22,0,351.09
899,2017-09-25,0,344.99
900,2017-09-26,1,345.25
901,2017-09-27,0,340.97
902,2017-09-28,0,339.6
903,2017-09-29,1,341.1
904,2017-10-02,1,341.53
905,2017-10-03,1,348.14
906,2017-10-04,1,355.01
907,2017-10-05,1,355.33
908,2017-10-06,1,356.88
909,2017-10-09,0,342.94
910,2017-10-10,1,355.59
911,2017-10-11,0,354.6
912,2017-10-12,1,355.68
913,2017-10-13,0,355.57
914,2017-10-16,0,350.6
915,2017-10-17,1,355.75
916,2017-10-18,1,359.65
917,2017-10-19,0,351.81
918,2017-10-20,0,345.1
919,2017-10-23,0,337.02
920,2017-10-24,1,337.34
921,2017-10-25,0,325.84
922,2017-10-26,1,326.17
923,2017-10-27,0,320.87
924,2017-10-30,0,320.08
925,2017-10-31,1,331.53
926,2017-11-01,0,321.08
927,2017-11-02,0,299.26
928,2017-11-03,1,306.09
929,2017-11-06,0,302.78
930,2017-11-07,1,306.05
